Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Data_long_term_Average,Year,Month,Dekad,Unit,Source
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-10-01,19.973,43.468, 2009,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-10-11,12.613,38.952, 2009,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-10-21,39.573,29.29, 2009,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-11-01,47.87,20.789, 2009,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-11-11,62.709,19.944, 2009,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-11-21,0.0,13.639, 2009,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-12-01,0.324,9.658, 2009,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-12-11,12.647,4.242, 2009,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2009-12-21,1.929,4.253, 2009,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-01-01,1.835,4.54, 2010,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-01-11,0.54,4.535, 2010,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-01-21,18.028,6.825, 2010,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-02-01,0.523,9.567, 2010,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-02-11,45.652,23.596, 2010,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-02-21,19.382,15.916, 2010,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-03-01,55.051,33.293, 2010,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-03-11,19.679,29.57, 2010,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-03-21,15.6,42.121, 2010,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-04-01,33.705,32.554, 2010,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-04-11,23.936,42.346, 2010,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-04-21,44.766,50.503, 2010,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-05-01,60.607,42.395, 2010,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-05-11,38.044,42.263, 2010,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-05-21,119.842,46.758, 2010,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-06-01,69.794,50.692, 2010,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-06-11,105.821,51.486, 2010,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-06-21,30.185,42.256, 2010,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-07-01,36.278,28.29, 2010,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-07-11,57.054,36.145, 2010,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-07-21,4.513,22.706, 2010,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-08-01,27.773,21.77, 2010,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-08-11,115.67,23.665, 2010,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-08-21,66.948,35.955, 2010,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-09-01,60.933,30.725, 2010,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-09-11,36.814,40.288, 2010,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-09-21,22.836,40.065, 2010,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-10-01,54.497,43.468, 2010,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-10-11,73.116,38.952, 2010,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-10-21,37.071,29.29, 2010,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-11-01,38.391,20.789, 2010,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-11-11,11.171,19.944, 2010,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-11-21,6.879,13.639, 2010,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-12-01,3.044,9.658, 2010,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-12-11,9.943,4.242, 2010,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2010-12-21,26.296,4.253, 2010,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-01-01,0.714,4.54, 2011,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-01-11,0.016,4.535, 2011,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-01-21,13.169,6.825, 2011,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-02-01,5.896,9.567, 2011,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-02-11,18.331,23.596, 2011,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-02-21,49.348,15.916, 2011,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-03-01,46.45,33.293, 2011,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-03-11,49.046,29.57, 2011,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-03-21,72.191,42.121, 2011,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-04-01,21.68,32.554, 2011,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-04-11,53.739,42.346, 2011,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-04-21,41.288,50.503, 2011,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-05-01,41.489,42.395, 2011,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-05-11,23.181,42.263, 2011,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-05-21,67.927,46.758, 2011,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-06-01,44.312,50.692, 2011,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-06-11,37.293,51.486, 2011,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-06-21,16.078,42.256, 2011,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-07-01,35.452,28.29, 2011,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-07-11,27.097,36.145, 2011,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-07-21,0.515,22.706, 2011,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-08-01,2.434,21.77, 2011,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-08-11,28.385,23.665, 2011,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-08-21,22.5,35.955, 2011,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-09-01,23.834,30.725, 2011,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-09-11,29.523,40.288, 2011,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-09-21,65.564,40.065, 2011,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-10-01,43.433,43.468, 2011,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-10-11,55.714,38.952, 2011,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-10-21,61.182,29.29, 2011,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-11-01,5.99,20.789, 2011,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-11-11,7.974,19.944, 2011,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-11-21,18.203,13.639, 2011,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-12-01,0.059,9.658, 2011,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-12-11,0.0,4.242, 2011,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2011-12-21,0.258,4.253, 2011,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-01-01,0.0,4.54, 2012,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-01-11,0.0,4.535, 2012,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-01-21,2.062,6.825, 2012,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-02-01,10.505,9.567, 2012,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-02-11,7.019,23.596, 2012,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-02-21,41.544,15.916, 2012,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-03-01,36.918,33.293, 2012,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-03-11,4.811,29.57, 2012,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-03-21,34.843,42.121, 2012,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-04-01,29.994,32.554, 2012,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-04-11,83.737,42.346, 2012,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-04-21,15.082,50.503, 2012,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-05-01,25.988,42.395, 2012,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-05-11,69.608,42.263, 2012,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-05-21,49.279,46.758, 2012,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-06-01,30.372,50.692, 2012,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-06-11,89.704,51.486, 2012,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-06-21,53.553,42.256, 2012,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-07-01,14.899,28.29, 2012,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-07-11,18.922,36.145, 2012,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-07-21,8.826,22.706, 2012,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-08-01,25.601,21.77, 2012,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-08-11,10.568,23.665, 2012,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-08-21,35.391,35.955, 2012,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-09-01,31.844,30.725, 2012,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-09-11,25.782,40.288, 2012,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-09-21,60.37,40.065, 2012,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-10-01,30.976,43.468, 2012,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-10-11,57.465,38.952, 2012,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-10-21,55.149,29.29, 2012,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-11-01,3.691,20.789, 2012,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-11-11,7.521,19.944, 2012,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-11-21,41.855,13.639, 2012,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-12-01,17.289,9.658, 2012,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-12-11,8.561,4.242, 2012,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2012-12-21,1.083,4.253, 2012,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-01-01,0.0,4.54, 2013,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-01-11,0.0,4.535, 2013,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-01-21,5.272,6.825, 2013,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-02-01,4.105,9.567, 2013,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-02-11,14.166,23.596, 2013,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-02-21,32.016,15.916, 2013,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-03-01,28.8,33.293, 2013,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-03-11,39.5,29.57, 2013,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-03-21,56.362,42.121, 2013,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-04-01,39.95,32.554, 2013,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-04-11,21.092,42.346, 2013,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-04-21,22.106,50.503, 2013,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-05-01,77.017,42.395, 2013,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-05-11,51.167,42.263, 2013,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-05-21,67.88,46.758, 2013,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-06-01,86.784,50.692, 2013,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-06-11,38.571,51.486, 2013,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-06-21,8.172,42.256, 2013,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-07-01,7.098,28.29, 2013,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-07-11,52.869,36.145, 2013,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-07-21,1.428,22.706, 2013,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-08-01,3.085,21.77, 2013,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-08-11,6.502,23.665, 2013,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-08-21,70.548,35.955, 2013,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-09-01,30.448,30.725, 2013,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-09-11,29.19,40.288, 2013,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-09-21,47.256,40.065, 2013,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-10-01,68.818,43.468, 2013,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-10-11,55.564,38.952, 2013,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-10-21,26.634,29.29, 2013,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-11-01,17.78,20.789, 2013,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-11-11,62.78,19.944, 2013,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-11-21,14.521,13.639, 2013,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-12-01,17.642,9.658, 2013,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-12-11,6.128,4.242, 2013,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2013-12-21,15.86,4.253, 2013,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-01-01,6.974,4.54, 2014,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-01-11,1.448,4.535, 2014,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-01-21,4.739,6.825, 2014,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-02-01,21.038,9.567, 2014,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-02-11,36.094,23.596, 2014,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-02-21,3.373,15.916, 2014,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-03-01,21.593,33.293, 2014,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-03-11,47.234,29.57, 2014,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-03-21,41.144,42.121, 2014,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-04-01,51.009,32.554, 2014,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-04-11,64.192,42.346, 2014,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16844,Sassandra-Marahoue,Crop Area,2014-04-21,94.399,50.503, 2014,04,3,MM ,FEWSNet RFE
